0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"387" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"388" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"389" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"390" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"391" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"392" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"393" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"394" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"395" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"396" 8
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"397" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"398" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"399" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"400" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"401" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"402" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"403" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"404" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"405" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"406" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"407" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"408" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"409" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"410" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"411" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"412" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"413" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        	"414" 1
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"415" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"416" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"417" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"418" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"419" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"420" 5
0        0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        1        	"421" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        1        0        0        1        	"422" 4
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"423" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"424" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"425" 8
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"426" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"427" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"428" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"429" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"430" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"431" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"432" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"433" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"434" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"435" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"436" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"437" 6
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"438" 3
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"439" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"440" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"441" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"442" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"443" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"444" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"445" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"446" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"447" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"448" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"449" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"450" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"451" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"452" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"453" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"454" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"455" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"456" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"457" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"458" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"459" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"460" 2
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"461" 3
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"462" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"463" 2
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"464" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"465" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"466" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"467" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"468" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"469" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"470" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"471" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"472" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"473" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"474" 5
0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"475" 5
0        0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        1        	"476" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"477" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"478" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"479" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"480" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"481" 2
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"482" 8
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"483" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"484" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"485" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"486" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"487" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"488" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"489" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"490" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"491" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"492" 5
0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"493" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"494" 6
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"495" 3
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"496" 8
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"497" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"498" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"499" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"500" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"501" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"502" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"503" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"504" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"505" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"506" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"507" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"508" 6
0        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0        0        1        	"509" 10
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"510" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"511" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"512" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"513" 6
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"514" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"515" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"516" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"517" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"518" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"519" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"520" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"521" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"522" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"523" 5
0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"524" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"525" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"526" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"527" 6
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"528" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"529" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"530" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"531" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"532" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"533" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"534" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"535" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"536" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"537" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"538" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"539" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"540" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"541" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"542" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"543" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"544" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"545" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"546" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"547" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"548" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"549" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"550" 5
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"551" 3
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"552" 3
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"553" 3
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"554" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"555" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"556" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"557" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"558" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"559" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"560" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"561" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"562" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"563" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"564" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"565" 5
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"566" 8
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"567" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"568" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"569" 6
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"570" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"571" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"572" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"573" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"574" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"575" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"576" 5
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"577" 3
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"578" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"579" 5
0        0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        1        	"580" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"581" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"582" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"583" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"584" 5
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"585" 3
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"586" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"587" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"588" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"589" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"590" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"591" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"592" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"593" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        1        	"594" 1
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"595" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"596" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"597" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"598" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"599" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"600" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"601" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"602" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"603" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"604" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"605" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"606" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"607" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"608" 6
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"609" 3
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"610" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"611" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"612" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"613" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"614" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"615" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"616" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"617" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"618" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"619" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"620" 5
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"621" 6
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"622" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"623" 2
0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"624" 6
0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"625" 8
0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"626" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"627" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"628" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"629" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"630" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"631" 5
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        	"632" 2
0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"633" 5
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"634" 3
0        0        0        0        -1        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"635" 5
-1        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        	"636" 3
