NM_173509	OK	0	3.41989	5e-05	0.000150478	yes
NM_001105518	OK	2.81195	4.39295	0.002	0.00403643	yes
NM_017673	OK	2.81195	4.39295	0.002	0.00403643	yes
NM_001127708	OK	3.98597	14.2151	5e-05	0.000150478	yes
NM_001127709	OK	3.98597	14.2151	5e-05	0.000150478	yes
NM_001127710	OK	3.98597	14.2151	5e-05	0.000150478	yes
NM_005807	OK	3.98597	14.2151	5e-05	0.000150478	yes
NM_005298	OK	0.106543	6.74204	0.01095	0.0204046	yes
NM_001142569	OK	1.39289	9.43782	5e-05	0.000150478	yes
NM_018265	OK	1.39289	9.43782	5e-05	0.000150478	yes
NM_001136504	OK	1.52302	2.91714	0.0097	0.0181862	yes
NM_005076	OK	2.32716	10.0177	5e-05	0.000150478	yes
NM_001193321	OK	0.405806	3.39371	0.00125	0.00256689	yes
NM_001193322	OK	0.405806	3.39371	0.00125	0.00256689	yes
NM_014002	OK	0.405806	3.39371	0.00125	0.00256689	yes
NM_182663	OK	1.66898	3.52807	0.0003	0.000736379	yes
NM_182664	OK	1.66898	3.52807	0.0003	0.000736379	yes
NM_182665	OK	1.66898	3.52807	0.0003	0.000736379	yes
NM_001033910	OK	13.0189	16.6849	0.0083	0.0157311	yes
NM_004619	OK	13.0189	16.6849	0.0083	0.0157311	yes
NM_145759	OK	13.0189	16.6849	0.0083	0.0157311	yes
NM_001136474	OK	2.63527	4.40155	0.00905	0.0170486	yes
NM_001136475	OK	2.63527	4.40155	0.00905	0.0170486	yes
NM_024749	OK	2.63527	4.40155	0.00905	0.0170486	yes
NM_001135599	OK	1.26521	4.16017	5e-05	0.000150478	yes
NM_003238	OK	1.26521	4.16017	5e-05	0.000150478	yes
NM_001282402	OK	8.02949	13.268	0.0002	0.000581673	yes
NM_031944	OK	8.02949	13.268	0.0002	0.000581673	yes
NM_001004342	OK	0.131283	6.30665	0.00055	0.00132335	yes
NM_001012970	OK	0.878017	16.8711	0.0003	0.000736379	yes
NM_001276348	OK	0.878017	16.8711	0.0003	0.000736379	yes
NM_001276349	OK	0.878017	16.8711	0.0003	0.000736379	yes
NM_015557	OK	1.3109	3.07655	0.0029	0.00575394	yes
NM_198546	OK	2.6204	12.6104	5e-05	0.000150478	yes
NR_040288	OK	1.51762	3.78671	0.00135	0.00276515	yes
NR_040289	OK	1.51762	3.78671	0.00135	0.00276515	yes
NM_001122819	OK	2.76913	6.14752	0.0061	0.0117181	yes
NM_020816	OK	2.76913	6.14752	0.0061	0.0117181	yes
NM_001103160	OK	3.37512	9.50677	5e-05	0.000150478	yes
NM_001103161	OK	3.37512	9.50677	5e-05	0.000150478	yes
NM_030761	OK	2.45881	4.19872	0.0012	0.00246805	yes
NM_000403	OK	3.2727	5.97943	0.0094	0.0176551	yes
NM_001008216	OK	3.2727	5.97943	0.0094	0.0176551	yes
NM_001127621	OK	3.2727	5.97943	0.0094	0.0176551	yes
NM_152365	OK	0.227633	5.87772	0.0129	0.0238074	yes
NM_001003682	OK	0.943328	3.68614	0.00045	0.00109034	yes
NM_001171868	OK	0.943328	3.68614	0.00045	0.00109034	yes
NM_014654	OK	3.9813	9.96315	5e-05	0.000150478	yes
NM_001020658	OK	596.668	836.078	5e-05	0.000150478	yes
NM_014676	OK	596.668	836.078	5e-05	0.000150478	yes
NR_026850	OK	4.13599	7.90648	0.0011	0.00226873	yes
NM_001171940	OK	2.04063	6.32749	5e-05	0.000150478	yes
NM_001171941	OK	2.04063	6.32749	5e-05	0.000150478	yes
NM_153756	OK	2.04063	6.32749	5e-05	0.000150478	yes
NM_001127361	OK	6.35417	11.955	5e-05	0.000150478	yes
NM_153341	OK	6.35417	11.955	5e-05	0.000150478	yes
NM_001080438	OK	0.666663	5.46728	0.01575	0.0284006	yes
NM_001852	OK	0.142443	4.0121	0.00615	0.0118073	yes
NM_001123395	OK	3.38172	12.4292	5e-05	0.000150478	yes
NM_001185117	OK	3.38172	12.4292	5e-05	0.000150478	yes
NM_148960	OK	3.38172	12.4292	5e-05	0.000150478	yes
NM_153274	OK	0.289293	4.20408	0.0001	0.000296499	yes
NM_001166292	OK	3.57491	8.98892	5e-05	0.000150478	yes
NM_003738	OK	3.57491	8.98892	5e-05	0.000150478	yes
NM_001114938	OK	2.17968	4.084	0.0011	0.00226873	yes
NM_001190182	OK	2.17968	4.084	0.0011	0.00226873	yes
NM_032110	OK	0.081599	9.02551	0.0062	0.0118925	yes
NM_001080494	OK	0.913983	13.111	5e-05	0.000150478	yes
NM_001144832	OK	0.913983	13.111	5e-05	0.000150478	yes
-	OK	0	18.8221	5e-05	0.000150478	yes
NM_001004303	OK	1.0049	5.26594	5e-05	0.000150478	yes
-	OK	0	5.44911	5e-05	0.000150478	yes
NM_001261408	OK	2.68786	6.05143	0.0007	0.00166989	yes
NM_001261409	OK	2.68786	6.05143	0.0007	0.00166989	yes
NM_001261410	OK	2.68786	6.05143	0.0007	0.00166989	yes
NM_003567	OK	2.68786	6.05143	0.0007	0.00166989	yes
NR_104131	OK	24.8696	37.2358	5e-05	0.000150478	yes
NM_001256385	OK	1.78176	3.64483	0.0068	0.0129915	yes
NM_001256386	OK	1.78176	3.64483	0.0068	0.0129915	yes
NM_001256387	OK	1.78176	3.64483	0.0068	0.0129915	yes
NM_144620	OK	1.78176	3.64483	0.0068	0.0129915	yes
NM_005272	OK	5.95291	9.61194	0.0046	0.00894788	yes
NM_006492	OK	2.42857	4.54821	0.01555	0.0281187	yes
NM_001271833	OK	2.426	10.1288	5e-05	0.000150478	yes
NM_024901	OK	2.426	10.1288	5e-05	0.000150478	yes
NM_002557	OK	1.42732	15.4312	5e-05	0.000150478	yes
NM_019099	OK	2.27544	4.62332	5e-05	0.000150478	yes
NM_198926	OK	2.27544	4.62332	5e-05	0.000150478	yes
NM_001042678	OK	2.66774	9.05461	0.00015	0.00043974	yes
NM_001042679	OK	2.66774	9.05461	0.00015	0.00043974	yes
NM_175744	OK	2.66774	9.05461	0.00015	0.00043974	yes
NM_006608	OK	15.7298	21.3653	0.00295	0.00585007	yes
NM_000036	OK	0.131305	11.7882	0.00205	0.00413198	yes
NM_001172626	OK	0.131305	11.7882	0.00205	0.00413198	yes
NM_206996	OK	0.536196	4.32289	5e-05	0.000150478	yes
NR_036540	OK	0	3.54725	5e-05	0.000150478	yes
NM_001166107	OK	0	4.62819	5e-05	0.000150478	yes
NM_005518	OK	0	4.62819	5e-05	0.000150478	yes
NM_001278719	OK	0.461125	6.81741	5e-05	0.000150478	yes
NM_014849	OK	0.461125	6.81741	5e-05	0.000150478	yes
NM_001145862	OK	1.91157	12.2347	5e-05	0.000150478	yes
NM_181873	OK	1.91157	12.2347	5e-05	0.000150478	yes
NM_001172648	OK	1.24322	4.73747	5e-05	0.000150478	yes
NM_001172649	OK	1.24322	4.73747	5e-05	0.000150478	yes
NM_007185	OK	1.24322	4.73747	5e-05	0.000150478	yes
NM_001256604	OK	3.71871	7.63448	0.00065	0.00155405	yes
NM_001256605	OK	3.71871	7.63448	0.00065	0.00155405	yes
NM_001256608	OK	3.71871	7.63448	0.00065	0.00155405	yes
NM_001256609	OK	3.71871	7.63448	0.00065	0.00155405	yes
NM_144580	OK	3.71871	7.63448	0.00065	0.00155405	yes
NM_001004319	OK	1.34814	22.9781	0.0003	0.000736379	yes
NM_001161441	OK	3.38767	13.0482	5e-05	0.000150478	yes
NM_001161442	OK	3.38767	13.0482	5e-05	0.000150478	yes
NM_001161443	OK	3.38767	13.0482	5e-05	0.000150478	yes
NM_001161444	OK	3.38767	13.0482	5e-05	0.000150478	yes
NM_003975	OK	3.38767	13.0482	5e-05	0.000150478	yes
NM_014215	OK	0.462163	17.774	0.0001	0.000296499	yes
NR_033946	OK	0	4.02973	5e-05	0.000150478	yes
NM_015441	OK	0	2.67078	5e-05	0.000150478	yes
NM_000734	OK	0.29003	6.46076	0.0012	0.00246805	yes
NM_198053	OK	0.29003	6.46076	0.0012	0.00246805	yes
NM_001167749	OK	0.18567	36.8262	0.0005	0.00120678	yes
NM_018417	OK	0.18567	36.8262	0.0005	0.00120678	yes
NM_001267609	OK	8.28162	10.712	5e-05	0.000150478	yes
NM_001267610	OK	8.28162	10.712	5e-05	0.000150478	yes
NM_001267611	OK	8.28162	10.712	5e-05	0.000150478	yes
NM_001267612	OK	8.28162	10.712	5e-05	0.000150478	yes
NM_001267613	OK	8.28162	10.712	5e-05	0.000150478	yes
NM_001267614	OK	8.28162	10.712	5e-05	0.000150478	yes
NM_153832	OK	8.28162	10.712	5e-05	0.000150478	yes
NM_020423	OK	17.8984	27.2433	5e-05	0.000150478	yes
NM_181093	OK	17.8984	27.2433	5e-05	0.000150478	yes
NM_000261	OK	0	13.4996	5e-05	0.000150478	yes
NM_000488	OK	0.453733	10.3346	5e-05	0.000150478	yes
NM_030933	OK	0	4.14749	5e-05	0.000150478	yes
NM_000433	OK	3.19072	22.1426	5e-05	0.000150478	yes
NM_001127651	OK	3.19072	22.1426	5e-05	0.000150478	yes
NM_001190789	OK	3.19072	22.1426	5e-05	0.000150478	yes
NM_001190794	OK	3.19072	22.1426	5e-05	0.000150478	yes
NM_001202423	OK	8.57387	19.0381	5e-05	0.000150478	yes
NM_030934	OK	8.57387	19.0381	5e-05	0.000150478	yes
NM_002597	OK	1.28917	4.94009	0.0006	0.00143835	yes
NM_022576	OK	1.28917	4.94009	0.0006	0.00143835	yes
-	OK	4.45096	7.50127	5e-05	0.000150478	yes
NR_040064	OK	6.34949	13.206	0.00675	0.0129044	yes
NM_012134	OK	0.87059	10.4522	5e-05	0.000150478	yes
NM_001136504	OK	2.37746	6.60311	5e-05	0.000150478	yes
NM_177402	OK	2.37746	6.60311	5e-05	0.000150478	yes
NM_033102	OK	1.37446	4.36502	5e-05	0.000150478	yes
NR_029832	OK	0	263.243	0.0102	0.0190871	yes
NM_007123	OK	0.622185	3.64868	5e-05	0.000150478	yes
NM_206933	OK	0.622185	3.64868	5e-05	0.000150478	yes
NR_046268	OK	1.54432	6.85304	5e-05	0.000150478	yes
NM_024746	OK	2.55314	18.0592	5e-05	0.000150478	yes
NR_031574	OK	49.1014	86.9493	0.00915	0.0172069	yes
NR_036753	OK	0	17.538	5e-05	0.000150478	yes
NR_073154	OK	1.66911	4.37168	0.0238	0.0411501	yes
NR_073155	OK	1.66911	4.37168	0.0238	0.0411501	yes
NM_001100	OK	1.89137	8.34666	5e-05	0.000150478	yes
-	OK	0	4.78431	5e-05	0.000150478	yes
-	OK	0	11.589	0.00105	0.00216917	yes
-	OK	0	6.2298	0.00025	0.000617377	yes
-	OK	0	20.347	0.00105	0.00216917	yes
-	OK	0	4.56905	0.00025	0.000617377	yes
-	OK	0	4.75482	5e-05	0.000150478	yes
-	OK	0	6.66519	0.00105	0.00216917	yes
-	OK	0	7.98109	0.00105	0.00216917	yes
-	OK	0	9.22557	5e-05	0.000150478	yes
-	OK	0	8.30189	0.00105	0.00216917	yes
-	OK	0	5.96354	5e-05	0.000150478	yes
-	OK	0	4.5962	5e-05	0.000150478	yes
-	OK	0	23.2859	0.00105	0.00216917	yes
-	OK	0	4.28264	5e-05	0.000150478	yes
-	OK	0	9.83212	0.00105	0.00216917	yes
-	OK	0	6.54469	5e-05	0.000150478	yes
-	OK	0	5.698	5e-05	0.000150478	yes
-	OK	0	5.67712	5e-05	0.000150478	yes
-	OK	0	5.9222	5e-05	0.000150478	yes
-	OK	0	11.7781	0.00025	0.000617377	yes
-	OK	0	4.67975	5e-05	0.000150478	yes
-	OK	0.111863	6.72726	0.01305	0.0239196	yes
-	OK	0.247621	8.71975	0.0167	0.02994	yes
-	OK	0	47.1839	5e-05	0.000150478	yes
-	OK	0.466268	11.0213	0.01305	0.0239196	yes
-	OK	0.241221	7.8251	0.0167	0.02994	yes
-	OK	0.849137	6.55379	0.01815	0.0322529	yes
-	OK	0	5.62969	0.00025	0.000617377	yes
-	OK	0	11.6852	0.00025	0.000617377	yes
-	OK	0	10.6455	0.00105	0.00216917	yes
-	OK	0	6.90247	0.00025	0.000617377	yes
-	OK	0	3.80964	5e-05	0.000150478	yes
-	OK	0	6.88126	0.00105	0.00216917	yes
-	OK	3.30608	6.69819	0.00435	0.00849033	yes
-	OK	0	4.13022	5e-05	0.000150478	yes
-	OK	0	77.5231	5e-05	0.000150478	yes
-	OK	0	42.9901	0.00105	0.00216917	yes
-	OK	0	5.97088	0.00025	0.000617377	yes
-	OK	0	3.68597	5e-05	0.000150478	yes
-	OK	0	5.71901	5e-05	0.000150478	yes
-	OK	0	6.0458	0.00025	0.000617377	yes
-	OK	0	11.0947	0.00105	0.00216917	yes
-	OK	0	4.86071	5e-05	0.000150478	yes
-	OK	0	8.44347	5e-05	0.000150478	yes
-	OK	0	9.4634	0.00105	0.00216917	yes
-	OK	0	4.5694	5e-05	0.000150478	yes
-	OK	0	5.25434	5e-05	0.000150478	yes
-	OK	0	4.91628	0.00025	0.000617377	yes
-	OK	0	11.0947	0.00105	0.00216917	yes
-	OK	0	3.70543	5e-05	0.000150478	yes
-	OK	0	4.64698	5e-05	0.000150478	yes
-	OK	0	5.43477	5e-05	0.000150478	yes
-	OK	0	6.36518	0.00025	0.000617377	yes
-	OK	0	16.1126	0.00105	0.00216917	yes
-	OK	0	6.42451	5e-05	0.000150478	yes
-	OK	0	4.1859	5e-05	0.000150478	yes
-	OK	0.536345	3.1047	0.02425	0.0417819	yes
-	OK	0	3.95679	5e-05	0.000150478	yes
-	OK	1.05733	5.5766	5e-05	0.000150478	yes
-	OK	3.10443	8.98519	0.0253	0.0433999	yes
-	OK	1.81999	6.39608	0.01625	0.0292085	yes
-	OK	3.65758	6.56343	0.00035	0.000856007	yes
-	OK	2.9659	9.10451	0.00625	0.0119819	yes
-	OK	2.33329	7.50365	0.0292	0.0494464	yes
-	OK	0	11.5738	0.00025	0.000617377	yes
-	OK	0	4.75374	5e-05	0.000150478	yes
-	OK	0	7.73406	0.00105	0.00216917	yes
-	OK	0	7.62179	0.00025	0.000617377	yes
-	OK	0	4.06569	5e-05	0.000150478	yes
-	OK	0	9.40322	5e-05	0.000150478	yes
-	OK	0	5.04072	5e-05	0.000150478	yes
-	OK	0	3.94391	5e-05	0.000150478	yes
-	OK	0	3.97105	5e-05	0.000150478	yes
-	OK	0	4.03922	5e-05	0.000150478	yes
-	OK	0	4.56293	5e-05	0.000150478	yes
-	OK	0	9.45069	5e-05	0.000150478	yes
-	OK	0	4.00222	5e-05	0.000150478	yes
-	OK	0	5.8082	5e-05	0.000150478	yes
-	OK	0	63.354	0.00105	0.00216917	yes
-	OK	0	9.97624	5e-05	0.000150478	yes
-	OK	0	6.18471	5e-05	0.000150478	yes
-	OK	0	6.12877	5e-05	0.000150478	yes
-	OK	0	13.6783	5e-05	0.000150478	yes
-	OK	0	103.098	0.00105	0.00216917	yes
-	OK	0	5.92895	5e-05	0.000150478	yes
-	OK	0	8.00091	5e-05	0.000150478	yes
-	OK	0	7.801	5e-05	0.000150478	yes
-	OK	0	7.30252	5e-05	0.000150478	yes
-	OK	0	12.5169	5e-05	0.000150478	yes
-	OK	0	9.63983	5e-05	0.000150478	yes
-	OK	0	9.97344	5e-05	0.000150478	yes
-	OK	0	64.444	0.00025	0.000617377	yes
-	OK	0	10.4735	5e-05	0.000150478	yes
-	OK	1.82434	7.50266	5e-05	0.000150478	yes
-	OK	3.58686	7.22639	5e-05	0.000150478	yes
-	OK	3.2823	6.42224	5e-05	0.000150478	yes
-	OK	1.90291	4.06516	0.01475	0.0267278	yes
-	OK	0	5.04872	5e-05	0.000150478	yes
-	OK	0	6.89193	5e-05	0.000150478	yes
-	OK	0	5.72071	0.00025	0.000617377	yes
-	OK	0.897662	4.04152	0.00025	0.000617377	yes
-	OK	0	8.72695	5e-05	0.000150478	yes
-	OK	0	8.90025	0.00025	0.000617377	yes
-	OK	0	5.48643	5e-05	0.000150478	yes
-	OK	0	5.51263	0.00025	0.000617377	yes
-	OK	0	8.10034	5e-05	0.000150478	yes
-	OK	0	7.83855	5e-05	0.000150478	yes
-	OK	0	3.81708	5e-05	0.000150478	yes
-	OK	0	6.8015	0.00105	0.00216917	yes
-	OK	0	3.76292	5e-05	0.000150478	yes
-	OK	0	3.64087	5e-05	0.000150478	yes
-	OK	0	6.40623	5e-05	0.000150478	yes
-	OK	0	3.79646	5e-05	0.000150478	yes
-	OK	0	6.1703	0.00105	0.00216917	yes
-	OK	0	12.0802	0.00105	0.00216917	yes
-	OK	0	4.78864	5e-05	0.000150478	yes
-	OK	0	11.5247	5e-05	0.000150478	yes
-	OK	0	5.89204	5e-05	0.000150478	yes
-	OK	0	6.94621	0.00105	0.00216917	yes
-	OK	0	6.72437	5e-05	0.000150478	yes
-	OK	0	4.0331	5e-05	0.000150478	yes
-	OK	3.94482	8.56295	0.00175	0.00355264	yes
-	OK	0	69.2466	0.00105	0.00216917	yes
-	OK	1.82499	5.60221	5e-05	0.000150478	yes
-	OK	0.97325	8.13769	0.01575	0.0284006	yes
-	OK	0	22.4973	5e-05	0.000150478	yes
-	OK	0	9.52313	5e-05	0.000150478	yes
-	OK	0	5.58339	5e-05	0.000150478	yes
-	OK	0	5.30245	5e-05	0.000150478	yes
-	OK	0	5.28585	5e-05	0.000150478	yes
-	OK	0.826014	4.51585	0.0257	0.0439236	yes
-	OK	0	19.768	0.00105	0.00216917	yes
-	OK	0	6.64743	5e-05	0.000150478	yes
-	OK	0	8.1987	0.00105	0.00216917	yes
-	OK	0	6.80458	0.00105	0.00216917	yes
-	OK	0	3.10776	5e-05	0.000150478	yes
-	OK	0	3.88357	5e-05	0.000150478	yes
-	OK	0	7.8589	0.00105	0.00216917	yes
-	OK	0	13.7491	0.00105	0.00216917	yes
-	OK	0	5.28066	5e-05	0.000150478	yes
-	OK	0	3.9408	5e-05	0.000150478	yes
-	OK	1.5294	4.91841	0.0292	0.0494464	yes
-	OK	0	5.44439	5e-05	0.000150478	yes
-	OK	0.724377	5.85272	0.0229	0.0396784	yes
-	OK	0	15.3714	0.00025	0.000617377	yes
-	OK	0	5.09986	0.00025	0.000617377	yes
-	OK	0	6.58823	0.00025	0.000617377	yes
-	OK	0	5.73824	0.00105	0.00216917	yes
-	OK	0	3.79421	5e-05	0.000150478	yes
-	OK	0	8.10418	0.00025	0.000617377	yes
-	OK	0	6.72972	0.00025	0.000617377	yes
-	OK	1.53586	3.33414	0.02605	0.0444685	yes
-	OK	0	5.55921	0.00025	0.000617377	yes
-	OK	0	5.87987	0.00025	0.000617377	yes
-	OK	0	4.69395	5e-05	0.000150478	yes
-	OK	0	10.7139	0.00105	0.00216917	yes
-	OK	2.88789	13.2497	5e-05	0.000150478	yes
-	OK	0	137.56	5e-05	0.000150478	yes
-	OK	1.13044	10.5787	5e-05	0.000150478	yes
-	OK	0.718154	10.7391	0.00035	0.000856007	yes
-	OK	0	5.25189	5e-05	0.000150478	yes
-	OK	0	8.80762	5e-05	0.000150478	yes
-	OK	1.16109	5.32087	0.0043	0.00839491	yes
-	OK	0.847007	4.95396	0.0017	0.00345498	yes
-	OK	0.55897	4.79917	0.0072	0.013725	yes
-	OK	0	9.52928	5e-05	0.000150478	yes
-	OK	0	19.4068	5e-05	0.000150478	yes
-	OK	0	311.04	0.00105	0.00216917	yes
-	OK	0	11.9586	0.00105	0.00216917	yes
-	OK	0	3.73944	5e-05	0.000150478	yes
-	OK	0	14.6809	5e-05	0.000150478	yes
-	OK	0	6.28956	5e-05	0.000150478	yes
-	OK	0	6.47658	5e-05	0.000150478	yes
-	OK	0	6.90332	5e-05	0.000150478	yes
-	OK	0	6.15217	5e-05	0.000150478	yes
-	OK	0	7.82494	0.00025	0.000617377	yes
-	OK	0	18.6807	0.00105	0.00216917	yes
-	OK	0	5.13974	0.00025	0.000617377	yes
-	OK	0	3.49841	5e-05	0.000150478	yes
-	OK	0	3.56315	5e-05	0.000150478	yes
-	OK	0	14.1975	5e-05	0.000150478	yes
-	OK	0	4.27863	5e-05	0.000150478	yes
-	OK	0	4.69787	5e-05	0.000150478	yes
-	OK	0.830296	7.00925	5e-05	0.000150478	yes
-	OK	0.550683	6.64104	0.00055	0.00132335	yes
-	OK	0.566097	6.48541	0.0179	0.0319149	yes
-	OK	0	9.75448	5e-05	0.000150478	yes
-	OK	0	12.4322	5e-05	0.000150478	yes
-	OK	0.961685	10.2059	0.01905	0.0337116	yes
-	OK	0.828779	7.59663	0.00565	0.0108905	yes
-	OK	1.43304	9.90888	0.02055	0.0360259	yes
-	OK	1.90327	7.97624	5e-05	0.000150478	yes
-	OK	3.94733	7.54871	0.00365	0.00717949	yes
-	OK	1.53113	4.33286	0.00195	0.00393868	yes
-	OK	2.2195	7.49428	0.0088	0.0166049	yes
-	OK	2.2669	6.32661	0.00205	0.00413198	yes
-	OK	0	5.28231	0.00025	0.000617377	yes
-	OK	0	11.0761	5e-05	0.000150478	yes
-	OK	0	11.1065	5e-05	0.000150478	yes
-	OK	0	10.2463	5e-05	0.000150478	yes
-	OK	0	18.0282	5e-05	0.000150478	yes
-	OK	0	14.599	5e-05	0.000150478	yes
-	OK	0	13.9331	5e-05	0.000150478	yes
-	OK	0	12.1102	5e-05	0.000150478	yes
-	OK	0	22.674	5e-05	0.000150478	yes
-	OK	0	110.48	5e-05	0.000150478	yes
-	OK	0	7.2893	5e-05	0.000150478	yes
-	OK	0	6.05834	5e-05	0.000150478	yes
-	OK	0.191429	6.25616	0.0167	0.02994	yes
-	OK	0.518816	7.60819	0.0023	0.00461108	yes
-	OK	0	7.82735	5e-05	0.000150478	yes
-	OK	1.07511	3.77867	0.01625	0.0292085	yes
-	OK	0	3.94574	5e-05	0.000150478	yes
-	OK	0	7.04707	5e-05	0.000150478	yes
-	OK	0	6.44898	0.00105	0.00216917	yes
-	OK	0	4.26346	5e-05	0.000150478	yes
-	OK	0	7.56491	5e-05	0.000150478	yes
-	OK	0	4.04798	5e-05	0.000150478	yes
-	OK	0	4.87732	5e-05	0.000150478	yes
-	OK	0	5.87772	5e-05	0.000150478	yes
-	OK	0	5.91106	0.00105	0.00216917	yes
