-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0384318674607475	-0.053003578633815
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0402482085626669	-0.047407673585199
-0.0286194654497781	-0.0356904111175929
-0.00183281258157307	-0.0510768070954644
-0.0285551492360904	-0.0356905621438584
-0.0286432115499109	-0.0356903553573947
0.00946819324800588	-0.0703698853526039
0.00946819324800588	-0.0703698853526039
-0.0286681990216259	-0.0356902966822284
-0.0286432115499109	-0.0356903553573947
-0.0384318674607475	-0.053003578633815
-0.0286432115499109	-0.0356903553573947
-0.0384318674607475	-0.053003578633815
-0.0286432115499109	-0.0356903553573947
-0.0286120220391707	-0.0356904285960862
-0.0384318674607475	-0.053003578633815
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0384879727346409	-0.0530034468883421
-0.0384210189456524	-0.0530036041081181
-0.0286337688099915	-0.0356903775306799
-0.0286432115499109	-0.0356903553573947
-0.0286114706524983	-0.0356904298908432
-0.0286367070263113	-0.0356903706312091
-0.0285906477151925	-0.035690478786919
0.0473776391346713	0.778564848040324
-0.0285775991000754	-0.0356905094274604
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0285825823146	-0.0356904977259588
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0383808705597871	-0.0530036983838915
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286166129433158	-0.0356904178158013
-0.0286432115499109	-0.0356903553573947
-0.0285233057273511	-0.0356906369182571
-0.0475072324327972	-0.0671055503138672
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0475726425739783	-0.0373487389485031
-0.0286185889960816	-0.035690413175667
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.00180615879210077	-0.0510768696834505
-0.0285920333438876	-0.0356904755332087
-0.0383838280295462	-0.0530036914392101
-0.0286061437939227	-0.0356904423992841
-0.0286432115499109	-0.0356903553573947
-0.0285067856574322	-0.0356906757104111
-0.0285698802171817	-0.0356905275528131
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0364675263317947	-0.0508248667261755
-0.0364424698925357	-0.0508249255632902
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0384318674607475	-0.053003578633815
-0.0286432115499109	-0.0356903553573947
-0.0286137741684683	-0.0356904244817652
-0.00186116359156755	-0.0510767405220933
-0.0286432115499109	-0.0356903553573947
-0.00168050089953058	-0.0510771647512282
-0.0377579129968184	-0.0200355768978333
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0286432115499109	-0.0356903553573947
-0.0377839866631417	-0.0200355156720828
-0.0377839866631417	-0.0200355156720828
-0.0382688691251305	-0.0530039613838014
-0.0383432211775111	-0.053003786791546
-0.0148931320613332	-0.0493550777615419
-0.038409924419791	-0.0530036301600996
-0.0383921438795853	-0.053003671912069
-0.0286432115499109	-0.0356903553573947
